"product ID";name;currency;price;description;productURL;imageURL;categories;link;category;pubDate;updated;enclosure;campaignID
60adffbfe651754a60f3a239;"9-gangen amuse lunch/diner bij Michelinster-restaurant Kaatje bij de Sluis!";EUR;0.00;"<p>Kom gezellig samen lunchen op echt sterrenniveau. Geniet van een gastronomische 9-gangen amuse bij het met één Michelinster bekroonde Restaurant Kaatje bij de Sluis in Blokzijl, dat is pas culinair genieten!</p>";https://www.ticketveiling.nl/tickets/?tt=8308_1936537_46097_&r=https%3A%2F%2Fticketveiling.imgix.net%2Faanbieders%2FRestaurant%20Kaatje%20aan%20de%20Sluis%2Fkaatje-2-Website.jpg%3Fq%3D70%26w%3D560%26h%3D300%26fit%3Dcrop%26auto%3Dcompress%2Cformat%2Cenhance;;;https://www.ticketveiling.nl/tickets/?tt=8308_1936537_46097_&r=https%3A%2F%2Fwww.ticketveiling.nl%2Feten-en-drinken%2Fsterrenrestaurants%2Flunch-restaurant-kaatje-bij-de-sluis;/eten-en-drinken/sterrenrestaurants;"Wed, 26 May 2021 09:58:55 GMT";2022-05-10T15:39:39+02:00;;8308
61829396b21989838a1fb5fd;"2 tickets voor het Cacao Museum inclusief chocolade proeverij!";EUR;0.00;"<p>Ben jij ook zo'n zoetekauw en gek op chocola? Breng dan een bezoek aan het cacao museum en geniet van een heerlijke chocoladeproeverij met cacao thee. </p>";https://www.ticketveiling.nl/tickets/?tt=8308_1936537_46097_&r=https%3A%2F%2Fticketveiling.imgix.net%2Faanbieders%2FCacao%20museum%2Fcacaomuseum-2-Website.jpg%3Fq%3D70%26w%3D560%26h%3D300%26fit%3Dcrop%26auto%3Dcompress%2Cformat%2Cenhance;;;https://www.ticketveiling.nl/tickets/?tt=8308_1936537_46097_&r=https%3A%2F%2Fwww.ticketveiling.nl%2Fdagjes-uit%2Fmusea%2Fcacao-museum;/dagjes-uit/musea;"Wed, 03 Nov 2021 14:50:14 GMT";2022-05-21T20:40:23+02:00;;8308
5fec70762490b9309c712309;"Keto Shake pakket met 30 shakes, MCT-poeder en shakebeker van NovaShops!";EUR;0.00;"<p>Succesvol afvallen zonder hongergevoel met Keto Shake Pakket van NovaShops. Dit pakket bevat dertig <span style=""letter-spacing: 0.2px;"">heerlijke shakes en één pot MCT-poeder in één pakket. Bovendien krijg je een shakebeker cadeau, waarmee je de lekkerste shakes mee kunt bereiden!</span></p>";https://www.ticketveiling.nl/tickets/?tt=8308_1936537_46097_&r=https%3A%2F%2Fticketveiling.imgix.net%2FDiverse%2FNovasol.jpg%3Fq%3D70%26w%3D560%26h%3D300%26fit%3Dcrop%26auto%3Dcompress%2Cformat%2Cenhance;;;https://www.ticketveiling.nl/tickets/?tt=8308_1936537_46097_&r=https%3A%2F%2Fwww.ticketveiling.nl%2Feten-en-drinken%2Fthuisbezorgd-en-afhalen%2Fketo-shake-dieet-novashops-korting;/eten-en-drinken/thuisbezorgd-en-afhalen;"Wed, 30 Dec 2020 13:20:06 GMT";2022-05-22T11:34:54+02:00;;8308
5f7433b6960c4f54d421b05b;"Ontwerp je eigen 24x24 klassiek fotoboek tot 28 pagina's van Colorland!";EUR;0.00;"<p>Tover jouw mooiste momenten om in een prachtig fotoboek. Ontwerp het boek volledig zelf of kies uit een van de vele lay-outs, kaders, maskers, cliparst, tekst en veel meer! Een waardevol product voor het leven! </p>";https://www.ticketveiling.nl/tickets/?tt=8308_1936537_46097_&r=https%3A%2F%2Fticketveiling.imgix.net%2Faanbieders%2FColorland%2Ffotoboek%2020x20%2Fcolorland-20-20-gezin.png%3Fq%3D70%26w%3D560%26h%3D300%26fit%3Dcrop%26auto%3Dcompress%2Cformat%2Cenhance;;;https://www.ticketveiling.nl/tickets/?tt=8308_1936537_46097_&r=https%3A%2F%2Fwww.ticketveiling.nl%2Fproducten%2Ffotoproducten%2Ffotoboek-klassiek-vierkant-colorland-korting;/producten/fotoproducten;"Wed, 30 Sep 2020 09:28:54 GMT";2022-05-21T09:26:11+02:00;;8308
617024d45d7b684e60c0d49f;"Tweezerman contour kwasten set!";EUR;0.00;"<p>Deze kwasten set is een echt must-have voor iedere make-up liefhebber. Met deze set heb jij de perfecte basis in huis voor iedere make-up look. </p>";https://www.ticketveiling.nl/tickets/?tt=8308_1936537_46097_&r=https%3A%2F%2Fticketveiling.imgix.net%2Faanbieders%2FTweezerman%2FContour%20set%2Ftweezerman-contour-set.png%3Fq%3D70%26w%3D560%26h%3D300%26fit%3Dcrop%26auto%3Dcompress%2Cformat%2Cenhance;;;https://www.ticketveiling.nl/tickets/?tt=8308_1936537_46097_&r=https%3A%2F%2Fwww.ticketveiling.nl%2Fproducten%2Fbeauty-en-gezondheid%2Fcountour-set-tweezerman;/producten/beauty-en-gezondheid;"Wed, 20 Oct 2021 16:16:52 GMT";2022-05-18T19:17:57+02:00;;8308
62440775710fbc7d21e31753;"2 volwassene tickets voor Klimpark Warredal in België!";EUR;0.00;"<p>Hou je van avontuur en durf je het aan om op grote hoogtes hindernissen te doorstaan? Bezoek dan Klimpark in Adventure Park Warredal. Hier kun je je grenzen verleggen samen met familie, vrienden of collega's! </p>";https://www.ticketveiling.nl/tickets/?tt=8308_1936537_46097_&r=https%3A%2F%2Fticketveiling.imgix.net%2FLogo%2Fwarredal-3-Website.jpg%3Fq%3D70%26w%3D560%26h%3D300%26fit%3Dcrop%26auto%3Dcompress%2Cformat%2Cenhance;;;https://www.ticketveiling.nl/tickets/?tt=8308_1936537_46097_&r=https%3A%2F%2Fwww.ticketveiling.nl%2Fdagjes-uit%2Foutdoor-activiteiten%2F2-volwassene-tickets-klimpark-warredal-in-belgie-korting;/dagjes-uit/outdoor-activiteiten;"Wed, 30 Mar 2022 09:32:05 GMT";2022-04-29T09:57:24+02:00;;8308
6034d5cf688c8d1db8940db5;"Een abonnement van 10 weken op Trouw!";EUR;0.00;"<p>Trouw biedt verdieping in een wereld waarin niets zwart-wit is. Door verschillende kanten van een verhaal te belichten helpt Trouw je een gefundeerd standpunt in te nemen.</p>";https://www.ticketveiling.nl/tickets/?tt=8308_1936537_46097_&r=https%3A%2F%2Fticketveiling.imgix.net%2FTijdschriften%2FTrouw.jpg%3Fq%3D70%26w%3D560%26h%3D300%26fit%3Dcrop%26auto%3Dcompress%2Cformat%2Cenhance;;;https://www.ticketveiling.nl/tickets/?tt=8308_1936537_46097_&r=https%3A%2F%2Fwww.ticketveiling.nl%2Fproducten%2Fkranten-en-tijdschriften%2Ftrouw-krant-korting;/producten/kranten-en-tijdschriften;"Tue, 23 Feb 2021 11:15:43 GMT";2022-05-22T09:13:38+02:00;;8308
60b8c3ba0e41633bf87c8bc2;"4 tickets voor Naturalis - Het beste museum van Europa!";EUR;0.00;"<p>Ga met het hele gezin op ontdekkingstocht bij Naturalis in Leiden! In de indrukwekkende museumzalen ontdek je meer over het vroegste leven op aarde, Nederland in de ijstijd en de oerkrachten van onze aarde. </p>";https://www.ticketveiling.nl/tickets/?tt=8308_1936537_46097_&r=https%3A%2F%2Fticketveiling.imgix.net%2FLogo%20vanaf%20mei%202022%2Fnaturalis-5-Website.jpg%3Fq%3D70%26w%3D560%26h%3D300%26fit%3Dcrop%26auto%3Dcompress%2Cformat%2Cenhance;;;https://www.ticketveiling.nl/tickets/?tt=8308_1936537_46097_&r=https%3A%2F%2Fwww.ticketveiling.nl%2Fdagjes-uit%2Fmusea%2Fnaturalis;/dagjes-uit/musea;"Thu, 03 Jun 2021 13:57:46 GMT";2022-05-22T20:40:19+02:00;;8308
61f170968d0a02ec094c3769;"Lasergame voor 6 personen bij De Voltage!";EUR;0.00;"<p>Kom lasergamen in de grootste gethematiseerde lasergame area van Noord-Brabant! Ga opzoek naar je tegenstander(s) en ga 12 minuten de strijd aan!</p>";https://www.ticketveiling.nl/tickets/?tt=8308_1936537_46097_&r=https%3A%2F%2Fticketveiling.imgix.net%2Faanbieders%2FDe%20Voltage%2Fvoltage-3-Website.jpg%3Fq%3D70%26w%3D560%26h%3D300%26fit%3Dcrop%26auto%3Dcompress%2Cformat%2Cenhance;;;https://www.ticketveiling.nl/tickets/?tt=8308_1936537_46097_&r=https%3A%2F%2Fwww.ticketveiling.nl%2Fdagjes-uit%2Findoor-activiteiten%2Flasergame-de-voltage-korting;/dagjes-uit/indoor-activiteiten;"Wed, 26 Jan 2022 17:02:30 GMT";2022-05-19T12:01:12+02:00;;8308
61d453e7d24d2eea3b1ef25f;"Corendon Village Hotel Amsterdam (vrij + za) ontbijt/diner/zwembad!";EUR;0.00;"<p>Geniet samen van een luxe overnachting in een Urban Twin room bij Corendon Village Hotel Amsterdam. Inclusief een ontbijtbuffet, een diner, gratis parkeren + shuttle service, late check-out tot 13:00 uur en toegang tot het zwembad en fitness.</p>";https://www.ticketveiling.nl/tickets/?tt=8308_1936537_46097_&r=https%3A%2F%2Fticketveiling.imgix.net%2Faanbieders%2FCorendon%20city%20hotel%20amsterdam%2Fcorendon-4-Website.jpg%3Fq%3D70%26w%3D560%26h%3D300%26fit%3Dcrop%26auto%3Dcompress%2Cformat%2Cenhance;;;https://www.ticketveiling.nl/tickets/?tt=8308_1936537_46097_&r=https%3A%2F%2Fwww.ticketveiling.nl%2Fhotels%2Fweekendjes-weg%2Fcorendon-village-hotel-amsterdam-overnachting;/hotels/weekendjes-weg;"Tue, 04 Jan 2022 15:04:23 GMT";2022-05-18T16:41:46+02:00;;8308
61dc3801771f4f190e799644;"Huur voor een dag een Vespa scooter bij Vespa Rent Events!";EUR;0.00;"<p>Maak een heerlijke tocht van 8 uur door de prachtige omgeving van Limburg en België! Vespa huur is inclusief brandstof, verzekering en GPS-route die vooraf op je smartphone wordt geladen.</p>";https://www.ticketveiling.nl/tickets/?tt=8308_1936537_46097_&r=https%3A%2F%2Fticketveiling.imgix.net%2Faanbieders%2FVespa%20Rent%20Events%2Fvespa-1-Website.jpg%3Fq%3D70%26w%3D560%26h%3D300%26fit%3Dcrop%26auto%3Dcompress%2Cformat%2Cenhance;;;https://www.ticketveiling.nl/tickets/?tt=8308_1936537_46097_&r=https%3A%2F%2Fwww.ticketveiling.nl%2Fdagjes-uit%2Foutdoor-activiteiten%2Fvespa-scooter-vespa-rent-events-korting;/dagjes-uit/outdoor-activiteiten;"Mon, 10 Jan 2022 14:43:29 GMT";2022-04-29T09:57:25+02:00;;8308
6242b602b70b2b7c6dbd727d;"Doordeweekse overnachting voor 2 bij Corendon City Hotel Amsterdam!";EUR;0.00;"<p>Geniet samen van een doordeweekse-overnachting in een standaard kamer bij Corendon City Hotel Amsterdam. Inclusief ontbijt, late check-out tot 13:00 uur en een welkomstdrankje.</p>";https://www.ticketveiling.nl/tickets/?tt=8308_1936537_46097_&r=https%3A%2F%2Fticketveiling.imgix.net%2FLogo%20vanaf%20april%202022%2Fcorendon-2-Website.jpg%3Fq%3D70%26w%3D560%26h%3D300%26fit%3Dcrop%26auto%3Dcompress%2Cformat%2Cenhance;;;https://www.ticketveiling.nl/tickets/?tt=8308_1936537_46097_&r=https%3A%2F%2Fwww.ticketveiling.nl%2Fhotels%2Fhotelovernachtingen%2Fdoordeweekse-overnachting-voor-2-bij-corendon-city-hotel-amsterdam;/hotels/hotelovernachtingen;"Tue, 29 Mar 2022 09:32:18 GMT";2022-05-19T11:26:18+02:00;;8308
61d6fc2c5a199e89f9cf420f;"3 Heats lasergamen bij Home of Heroes!";EUR;0.00;"<p>In de oude droogkamers van de voormalige steenfabriek maakt het lasergamen enorm spannend! Ga opzoek naar je tegenstander(s) en ga de strijd aan!</p>";https://www.ticketveiling.nl/tickets/?tt=8308_1936537_46097_&r=https%3A%2F%2Fticketveiling.imgix.net%2Faanbieders%2FHome%20of%20Heroes%2Fheroes-Website.jpg%3Fq%3D70%26w%3D560%26h%3D300%26fit%3Dcrop%26auto%3Dcompress%2Cformat%2Cenhance;;;https://www.ticketveiling.nl/tickets/?tt=8308_1936537_46097_&r=https%3A%2F%2Fwww.ticketveiling.nl%2Fdagjes-uit%2Findoor-activiteiten%2Flasergamen-home-of-heroes;/dagjes-uit/indoor-activiteiten;"Thu, 06 Jan 2022 15:26:52 GMT";2022-04-29T09:57:25+02:00;;8308
61d8218c957f36620b3e4a79;"15 minuten meerijden in een echte racewagen!";EUR;0.00;"<p>Stap in als passagier in een racewagen terwijl deze rond scheurt over het circuit van Zolder of Zandvoort!</p>";https://www.ticketveiling.nl/tickets/?tt=8308_1936537_46097_&r=https%3A%2F%2Fticketveiling.imgix.net%2Faanbieders%2FArrow%20Racing%20Events%2Farrowracing-3-Website.jpg%3Fq%3D70%26w%3D560%26h%3D300%26fit%3Dcrop%26auto%3Dcompress%2Cformat%2Cenhance;;;https://www.ticketveiling.nl/tickets/?tt=8308_1936537_46097_&r=https%3A%2F%2Fwww.ticketveiling.nl%2Fdagjes-uit%2Foutdoor-activiteiten%2Fmeerijden-racewagen-arrow-racing-events-korting;/dagjes-uit/outdoor-activiteiten;"Fri, 07 Jan 2022 12:18:36 GMT";2022-04-29T09:57:25+02:00;;8308
62385bd0dc443a34e07f6940;"1 uur bowlen bij All American Bowling in Noordwijkerhout!";EUR;0.00;"<p>Geniet van 1 uur bowlen bij All American Bowling met je vrienden, familie of collega's. De baan is beschikbaar voor maximaal 6 personen. </p>";https://www.ticketveiling.nl/tickets/?tt=8308_1936537_46097_&r=https%3A%2F%2Fticketveiling.imgix.net%2FLogo%2Fallamericanbowlen-Website.jpg%3Fq%3D70%26w%3D560%26h%3D300%26fit%3Dcrop%26auto%3Dcompress%2Cformat%2Cenhance;;;https://www.ticketveiling.nl/tickets/?tt=8308_1936537_46097_&r=https%3A%2F%2Fwww.ticketveiling.nl%2Fdagjes-uit%2Findoor-activiteiten%2F1-uur-bowlen-bij-all-american-bowling-noordwijkerhout-korting;/dagjes-uit/indoor-activiteiten;"Mon, 21 Mar 2022 12:04:48 GMT";2022-05-14T09:35:19+02:00;;8308
61dbfafa771f4f190e7993ae;"Rij zelf 30 minuten in een racewagen over circuit Zolder of Zandvoort!";EUR;0.00;"<p>Stap in de racewagen voor een ultieme driving experience! Rij zelf 30 minuten in een racewagen over het circuit van Zolder of Zandvoort!</p>";https://www.ticketveiling.nl/tickets/?tt=8308_1936537_46097_&r=https%3A%2F%2Fticketveiling.imgix.net%2Faanbieders%2FArrow%20Racing%20Events%2Farrowracing-2-Website.jpg%3Fq%3D70%26w%3D560%26h%3D300%26fit%3Dcrop%26auto%3Dcompress%2Cformat%2Cenhance;;;https://www.ticketveiling.nl/tickets/?tt=8308_1936537_46097_&r=https%3A%2F%2Fwww.ticketveiling.nl%2Fdagjes-uit%2Foutdoor-activiteiten%2Fracewagen-besturen-arrow-racing-events-korting;/dagjes-uit/outdoor-activiteiten;"Mon, 10 Jan 2022 10:23:06 GMT";2022-04-29T09:57:25+02:00;;8308
6051f474c0fafc17808f6dfb;"Een jaarabonnement op Zoom.nl voor liefhebbers van fotografie!";EUR;0.00;"<p>Gek op digitale fotografie en video? Ontvang 10 keer het grootste fotografie magazine van Nederland: Zoom.nl! Ontdek de nieuwste ontwikkelingen op het gebied van fotografie. </p>";https://www.ticketveiling.nl/tickets/?tt=8308_1936537_46097_&r=https%3A%2F%2Fticketveiling.imgix.net%2FTijdschriften%2FTijdschriftenplank_zoom.jpg%3Fq%3D70%26w%3D560%26h%3D300%26fit%3Dcrop%26auto%3Dcompress%2Cformat%2Cenhance;;;https://www.ticketveiling.nl/tickets/?tt=8308_1936537_46097_&r=https%3A%2F%2Fwww.ticketveiling.nl%2Fproducten%2Fkranten-en-tijdschriften%2Fzoom-magazine-korting;/producten/kranten-en-tijdschriften;"Wed, 17 Mar 2021 13:22:12 GMT";2022-05-22T23:46:49+02:00;;8308
618e529cdc049a0581dbf4ac;"Tweezerman G.E.A.R. grooming cadeau set voor heren!";EUR;0.00;"<p>Met de tools van de Tweezerman G.E.A.R. zitten jouw baard en snor altijd perfect in model. Geen haar meer op ongewenste plekken, maar alleen perfect gestyled op de juiste plekken. </p>";https://www.ticketveiling.nl/tickets/?tt=8308_1936537_46097_&r=https%3A%2F%2Fticketveiling.imgix.net%2Faanbieders%2FTweezerman%2FGrooming%20gift%20set%2Ftweezerman-gear-gift-set.png%3Fq%3D70%26w%3D560%26h%3D300%26fit%3Dcrop%26auto%3Dcompress%2Cformat%2Cenhance;;;https://www.ticketveiling.nl/tickets/?tt=8308_1936537_46097_&r=https%3A%2F%2Fwww.ticketveiling.nl%2Fproducten%2Fbeauty-en-gezondheid%2Ftweezerman-gear-heren;/producten/beauty-en-gezondheid;"Fri, 12 Nov 2021 12:40:12 GMT";2022-05-15T12:24:03+02:00;;8308
6233907667360e4b46b5a07d;"Fotoshoot incl visagie, hairstyling en een mini high tea bij Empire Models!";EUR;0.00;"<p>Beleef het leukste dagje uit met jouw vriendinnen! In ongeveer 1,5 uur tijd, afhankelijk van het aantal personen, worden jullie omgetoverd tot echte modellen. Bekijk onder het genot van een high tea het resultaat van de shoot. </p>";https://www.ticketveiling.nl/tickets/?tt=8308_1936537_46097_&r=https%3A%2F%2Fticketveiling.imgix.net%2Faanbieders%2FEmpire%20Studios%2Fempire-models-Website.jpg%3Fq%3D70%26w%3D560%26h%3D300%26fit%3Dcrop%26auto%3Dcompress%2Cformat%2Cenhance;;;https://www.ticketveiling.nl/tickets/?tt=8308_1936537_46097_&r=https%3A%2F%2Fwww.ticketveiling.nl%2Fdagjes-uit%2Findoor-activiteiten%2Ffotoshoot-empire-models-korting;/dagjes-uit/indoor-activiteiten;"Thu, 17 Mar 2022 20:48:06 GMT";2022-05-20T21:48:08+02:00;;8308
62710412337024cd72ffc316;"2 tickets Tribune A voor Nationaal Circus Hollandia (5 locaties)!";EUR;0.00;"<p>De (kanons) kogel is door de kerk! Kom dit jaar naar het Nationaal Circus Hollandia in Utrecht, Amsterdam, Rijswijk, Heerlen of Lelystad!</p>";https://www.ticketveiling.nl/tickets/?tt=8308_1936537_46097_&r=https%3A%2F%2Fticketveiling.imgix.net%2FLogo%20vanaf%20mei%202022%2Fhollandia-3-Website.jpg%3Fq%3D70%26w%3D560%26h%3D300%26fit%3Dcrop%26auto%3Dcompress%2Cformat%2Cenhance;;;https://www.ticketveiling.nl/tickets/?tt=8308_1936537_46097_&r=https%3A%2F%2Fwww.ticketveiling.nl%2Fdagjes-uit%2Fcircussen%2F2-tickets-nationaal-circus-hollandia-tribunea-korting;/dagjes-uit/circussen;"Tue, 03 May 2022 12:29:38 GMT";2022-05-20T20:44:08+02:00;;8308
60c701f8010e0741a82fd710;"Foodtour door de Jordaan of de Negen Straatjes in Amsterdam met 2 personen!";EUR;0.00;"<p>Ontdek Amsterdam onder het genot van verschillende hapjes en drankjes. Door middel van aanwijzingen kom je langs allerlei diverse, lokale eettentjes in Amsterdam. Kies zelf of je liever de Jordaan of de Negen Straatjes wilt ontdekken!</p>";https://www.ticketveiling.nl/tickets/?tt=8308_1936537_46097_&r=https%3A%2F%2Fticketveiling.imgix.net%2F360%20tours%20Amsterdam%2F360-tours-amsterdam-9-straatjes.jpeg%3Fq%3D70%26w%3D560%26h%3D300%26fit%3Dcrop%26auto%3Dcompress%2Cformat%2Cenhance;;;https://www.ticketveiling.nl/tickets/?tt=8308_1936537_46097_&r=https%3A%2F%2Fwww.ticketveiling.nl%2Fdagjes-uit%2Foutdoor-activiteiten%2Famsterdam-foodtour-jordaan-of-9-straatjes;/dagjes-uit/outdoor-activiteiten;"Mon, 14 Jun 2021 09:15:04 GMT";2022-05-20T12:03:59+02:00;;8308
61d55762d24d2eea3b1ef423;"Een Bacon-Egg-Cheeseburger menu bij Family Breda!";EUR;0.00;"<p>Geen zin om de deur uit te gaan? Bestel snel en eenvoudig een overheerlijk Bacon-Egg-Cheeseburger menu van Family Breda! Geniet van het menu met frites en verse rauwkostsalade.</p>";https://www.ticketveiling.nl/tickets/?tt=8308_1936537_46097_&r=https%3A%2F%2Fticketveiling.imgix.net%2FLogo%2Ffamily-2-Website1646840237.jpg%3Fq%3D70%26w%3D560%26h%3D300%26fit%3Dcrop%26auto%3Dcompress%2Cformat%2Cenhance;;;https://www.ticketveiling.nl/tickets/?tt=8308_1936537_46097_&r=https%3A%2F%2Fwww.ticketveiling.nl%2Feten-en-drinken%2Fbacon-egg-cheeseburger-family-breda-korting;/eten-en-drinken;"Wed, 05 Jan 2022 09:31:30 GMT";2022-05-03T20:54:20+02:00;;8308
626a740e761b202e3ba18e99;"4 tickets voor de show Hans Klok & Friends in Eindhoven!";EUR;0.00;"<p>Beleef de magie van Hans Klok & Friends! Een spectaculaire familieshow te zien vanaf april t/m augustus 2022 in een comfortabele theatertent in  Eindhoven.</p>";https://www.ticketveiling.nl/tickets/?tt=8308_1936537_46097_&r=https%3A%2F%2Fticketveiling.imgix.net%2Fhansklok%2Feindhoven.jpg%3Fq%3D70%26w%3D560%26h%3D300%26fit%3Dcrop%26auto%3Dcompress%2Cformat%2Cenhance;;;https://www.ticketveiling.nl/tickets/?tt=8308_1936537_46097_&r=https%3A%2F%2Fwww.ticketveiling.nl%2Fdagjes-uit%2Ftheater-en-concerten%2Fhans-klok-en-friends-magic-tour-korting-eindhoven-2;/dagjes-uit/theater-en-concerten;"Thu, 28 Apr 2022 13:01:34 GMT";2022-05-22T10:00:21+02:00;;8308
60584e94d7a3a40d84a15544;"Een jaarabonnement (21x) Formule 1 Magazine!";EUR;0.00;"<p>Een jaarabonnement op hét Formule 1-blad van Nederland. Max Verstappen rekent erop dat hij in 2021 serieus op jacht kan naar zijn eerste wereldtitel. Met een bomvolle kalender en de terugkeer van de Nederlandse Grand Prix belooft het een sprankelend en spraakmakend jaar te worden.</p>";https://www.ticketveiling.nl/tickets/?tt=8308_1936537_46097_&r=https%3A%2F%2Fticketveiling.imgix.net%2FTijdschriften%2Fformule1.jpg%3Fq%3D70%26w%3D560%26h%3D300%26fit%3Dcrop%26auto%3Dcompress%2Cformat%2Cenhance;;;https://www.ticketveiling.nl/tickets/?tt=8308_1936537_46097_&r=https%3A%2F%2Fwww.ticketveiling.nl%2Fproducten%2Fkranten-en-tijdschriften%2Fformule-1-magazine-korting;/producten/kranten-en-tijdschriften;"Mon, 22 Mar 2021 09:00:20 GMT";2022-05-22T18:45:50+02:00;;8308
5f181f6c99ab8b60043c8f1f;"Maak een gepersonaliseerde bureaukalender in A5 formaat op Colorland!";EUR;0.00;"<p>Maak zelf je eigen kalenderjaar met de mooiste momenten vastgelegd op beeld. Zet de bureaukalender op je werkplek om altijd je mooiste foto's in de buurt te hebben. </p>";https://www.ticketveiling.nl/tickets/?tt=8308_1936537_46097_&r=https%3A%2F%2Fticketveiling.imgix.net%2Faanbieders%2FColorland%2FKalender%2Fkalender1.jpg%3Fq%3D70%26w%3D560%26h%3D300%26fit%3Dcrop%26auto%3Dcompress%2Cformat%2Cenhance;;;https://www.ticketveiling.nl/tickets/?tt=8308_1936537_46097_&r=https%3A%2F%2Fwww.ticketveiling.nl%2Fproducten%2Ffotoproducten%2Fbureaukalender-a5;/producten/fotoproducten;"Wed, 22 Jul 2020 13:13:48 GMT";2022-05-09T13:49:43+02:00;;8308
6245741ddf698b09a01cd0c9;"4 tickets voor Landgoed Tenaxx in Groningen!";EUR;0.00;"<p>Familieparken Landgoed Tenaxx is een groot bosrijk landgoed dat verschillende parken omvat: een Dinopark, Waterpark, Bomenpark en nog veel meer! Voor jongere en oudere kinderen en voor volwassenen is er van alles te doen en te zien.</p>";https://www.ticketveiling.nl/tickets/?tt=8308_1936537_46097_&r=https%3A%2F%2Fticketveiling.imgix.net%2FLogo%20vanaf%20mei%202022%2Ftenax-1-Website.jpg%3Fq%3D70%26w%3D560%26h%3D300%26fit%3Dcrop%26auto%3Dcompress%2Cformat%2Cenhance;;;https://www.ticketveiling.nl/tickets/?tt=8308_1936537_46097_&r=https%3A%2F%2Fwww.ticketveiling.nl%2Fdagjes-uit%2Fmusea%2F4-tickets-voor-landgoed-tenaxx-in-groningen;/dagjes-uit/musea;"Thu, 31 Mar 2022 11:27:57 GMT";2022-05-22T14:12:09+02:00;;8308
614051cc9351506484c4094e;"2 tickets voor AquaZoo Leeuwarden!";EUR;0.00;"<p>Ga nu met het hele gezin op ontdekkingstocht naar AquaZoo Leeuwarden en sta hier oog in oog met ijsberen, pinguïns, nijlkrokodillen, ringstaartmaki’s, otters en nog veel meer!</p>";https://www.ticketveiling.nl/tickets/?tt=8308_1936537_46097_&r=https%3A%2F%2Fticketveiling.imgix.net%2Faanbieders%2Faquazoo%2Faquazoo-1-Website.jpg%3Fq%3D70%26w%3D560%26h%3D300%26fit%3Dcrop%26auto%3Dcompress%2Cformat%2Cenhance;;;https://www.ticketveiling.nl/tickets/?tt=8308_1936537_46097_&r=https%3A%2F%2Fwww.ticketveiling.nl%2Fdagjes-uit%2Fdierentuinen%2Faqua-zoo-leeuwarden-korting;/dagjes-uit/dierentuinen;"Tue, 14 Sep 2021 09:39:56 GMT";2022-05-21T11:22:21+02:00;;8308
5f1ff41267089b154cec7bfc;"Dagtocht naar Parijs met Slangen Reizen inclusief stadstour!";EUR;0.00;"<p>Een dagje naar Parijs? Dé stad van de liefde met een eeuwenoude geschiedenis en een prachtige architectuur, die je bezocht moet hebben! Ontdek onder andere 't Louvre, Nôtre Dame en de Eiffeltoren en veel meer!</p>";https://www.ticketveiling.nl/tickets/?tt=8308_1936537_46097_&r=https%3A%2F%2Fticketveiling.imgix.net%2Faanbieders%2FSlangenreizen%2FParijs%2Feifeltoren-Website.jpg%3Fq%3D70%26w%3D560%26h%3D300%26fit%3Dcrop%26auto%3Dcompress%2Cformat%2Cenhance;;;https://www.ticketveiling.nl/tickets/?tt=8308_1936537_46097_&r=https%3A%2F%2Fwww.ticketveiling.nl%2Fhotels%2Fstedentrips%2Fdagtocht-parijs-korting;/hotels/stedentrips;"Tue, 28 Jul 2020 11:46:58 GMT";2022-05-12T13:32:16+02:00;;8308
5f8eebec49d59640f4e11286;"6 maanden onbeperkt thuis sporten met een abonnement op Fit at Home!";EUR;0.00;"<p>Daag jezelf uit in het comfort van je eigen huis met méér dan 1.000 online work-outs. De work-outs zijn gemakkelijk online én onbeperkt te volgen! Veilig sporten waar en wanneer je maar wilt.</p>";https://www.ticketveiling.nl/tickets/?tt=8308_1936537_46097_&r=https%3A%2F%2Fticketveiling.imgix.net%2Faanbieders%2FFit%20At%20Home%2FFit-at-home%20%281%29.jpg%3Fq%3D70%26w%3D560%26h%3D300%26fit%3Dcrop%26auto%3Dcompress%2Cformat%2Cenhance;;;https://www.ticketveiling.nl/tickets/?tt=8308_1936537_46097_&r=https%3A%2F%2Fwww.ticketveiling.nl%2Fproducten%2Fonline-cursussen%2F6-maanden-fit-at-home;/producten/online-cursussen;"Tue, 20 Oct 2020 15:53:48 GMT";2022-04-29T09:57:23+02:00;;8308
6246d904cb683b73d077f05f;"4 tickets voor attractiepark Bobbejaanland!";EUR;0.00;"<p>Beleef een topdag vol avontuur bij Bobbejaanland, gelegen in Lichtaart, België. Geniet van een dag vol toffe attracties, mooie shows en heerlijke hapjes. Bobbejaanland is plezier voor jong en oud!</p>";https://www.ticketveiling.nl/tickets/?tt=8308_1936537_46097_&r=https%3A%2F%2Fticketveiling.imgix.net%2FLogo%20vanaf%20april%202022%2Fbobbejaanland-1-Website.jpg%3Fq%3D70%26w%3D560%26h%3D300%26fit%3Dcrop%26auto%3Dcompress%2Cformat%2Cenhance;;;https://www.ticketveiling.nl/tickets/?tt=8308_1936537_46097_&r=https%3A%2F%2Fwww.ticketveiling.nl%2Fdagjes-uit%2Fpretparken%2Fattractiepark-bobbejaanland-4personen-korting;/dagjes-uit/pretparken;"Fri, 01 Apr 2022 12:50:44 GMT";2022-05-22T22:45:37+02:00;;8308
